step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
412,348676,412,0.015381542495511703,0.0,0.6666666666666666,,,,,
413,349517,413,0.015689533519545378,1.0,1.0,,,,,
414,350390,414,0.015066694198640087,0.0,0.6666666666666666,,,,,
415,351079,415,0.015731094430392986,1.0,1.0,,,,,
416,351664,416,0.012667506489968913,1.0,1.0,,,,,
417,352361,417,0.02128227959761213,0.0,0.0,0.016570681470912715,0.0,0.0,,
418,353106,418,0.014995885481771441,1.0,1.0,,,,,
419,354219,419,0.01589813756921054,1.0,1.0,,,,,
420,354876,420,0.01639968325658131,0.0,0.6666666666666666,,,,,
421,355565,421,0.021988119715211685,0.0,0.0,,,,,
422,356462,422,0.014779707105738324,1.0,1.0,,,,,
423,357271,423,0.014840881896338143,0.0,0.6666666666666666,,,,,
424,358376,424,0.013970225077441863,0.0,0.6666666666666666,,,,,
425,359153,425,0.012640217612400981,0.0,0.6666666666666666,0.01760765454504827,0.0,0.6666666666666666,,
426,359850,426,0.018840370126382375,1.0,1.0,,,,,
427,360691,427,0.015403826603049226,1.0,1.0,,,,,
428,361460,428,0.014423580415955956,1.0,1.0,,,,,
429,362005,429,0.015234035338059435,0.0,0.6666666666666666,,,,,
430,362694,430,0.012862588363199237,0.0,0.0,,,,,
431,363471,431,0.013799603375390587,0.0,0.0,,,,,
432,364264,432,0.017323324705570627,1.0,1.0,,,,,
433,365097,433,0.013293744110545852,1.0,1.0,0.01739906242254963,0.0,0.6666666666666666,,
434,365922,434,0.015405510351726055,0.0,0.6666666666666666,,,,,
435,366755,435,0.014302298647240483,1.0,1.0,,,,,
436,367764,436,0.01935443506373328,1.0,1.0,,,,,
437,368845,437,0.01701497341447046,1.0,1.0,,,,,
438,369542,438,0.015394819236225404,0.0,0.6666666666666666,,,,,
439,370335,439,0.02066747635235395,0.0,0.6666666666666666,,,,,
440,371224,440,0.010839235691627504,0.0,0.6666666666666666,,,,,
441,371729,441,0.014483617443985557,1.0,1.0,0.017455639415339418,1.0,1.0,,
442,372258,442,0.014751336506909579,1.0,1.0,,,,,
443,373059,443,0.019045136419191158,0.0,0.0,,,,,
444,373892,444,0.015482918263264459,1.0,1.0,,,,,
445,374477,445,0.016047703413426175,1.0,1.0,,,,,
446,375486,446,0.0174953041556359,1.0,1.0,,,,,
447,376471,447,0.014976434328048007,1.0,1.0,,,,,
448,377536,448,0.012545088374622206,1.0,1.0,,,,,
449,378457,449,0.016882218571059274,0.0,0.6666666666666666,0.014328360919795714,1.0,1.0,,
450,379330,450,0.0132328179023338,0.0,0.6666666666666666,,,,,
451,380059,451,0.01620021297282632,1.0,1.0,,,,,
452,380732,452,0.01495082040093325,1.0,1.0,,,,,
453,381405,453,0.01468499346691463,0.0,0.6666666666666666,,,,,
454,382238,454,0.015193059346035716,0.0,0.6666666666666666,,,,,
455,382919,455,0.01608257309121103,1.0,1.0,,,,,
456,383744,456,0.015948096518681756,1.0,1.0,,,,,
457,384393,457,0.01677890079611029,0.0,0.0,0.01675013137362635,0.0,0.6666666666666666,,
458,385514,458,0.014685381181742204,1.0,1.0,,,,,
459,386395,459,0.015676293128770436,1.0,1.0,,,,,
460,387332,460,0.01742498441317958,0.0,0.0,,,,,
461,387989,461,0.01593559883795315,1.0,1.0,,,,,
462,388846,462,0.013693911672088704,1.0,1.0,,,,,
463,389503,463,0.01755066187681016,0.0,0.6666666666666666,,,,,
464,390480,464,0.02064728961575596,0.0,0.6666666666666666,,,,,
465,391121,465,0.013899328228845449,1.0,1.0,0.016760038323723015,0.0,0.0,,
466,392074,466,0.014915596892454157,1.0,1.0,,,,,
467,392899,467,0.014837640013258916,1.0,1.0,,,,,
468,393692,468,0.016371436631261567,1.0,1.0,,,,,
469,394373,469,0.014380892998191536,0.0,0.6666666666666666,,,,,
470,395158,470,0.01807372611031059,1.0,1.0,,,,,
471,396071,471,0.01660243116042297,1.0,1.0,,,,,
472,397048,472,0.014281593312829242,0.0,0.6666666666666666,,,,,
473,398089,473,0.010256327603401493,0.0,0.6666666666666666,0.018549921155080522,0.0,0.6666666666666666,,
474,398818,474,0.012761496329552816,1.0,1.0,,,,,
475,399707,475,0.013397841600308413,0.0,0.6666666666666666,,,,,
476,400652,476,0.017635936586435884,0.0,0.0,,,,,
477,401325,477,0.020256065494944225,0.0,0.0,,,,,
478,401934,478,0.014651297662835594,1.0,1.0,,,,,
479,402695,479,0.02563004290841615,0.0,0.0,,,,,
480,403392,480,0.016896034663878897,0.0,0.0,,,,,
481,404281,481,0.013314095455988585,1.0,1.0,0.014856058528025353,0.0,0.0,0.5,0.433118204546776
482,405274,482,0.015569224620941433,0.0,0.0,,,,,
483,405971,483,0.013342178221537168,1.0,1.0,,,,,
484,406876,484,0.012777229260208176,1.0,1.0,,,,,
485,407709,485,0.011362508330753637,1.0,1.0,,,,,
486,408606,486,0.015031146826665768,1.0,1.0,,,,,
487,409727,487,0.013028546884343226,1.0,1.0,,,,,
488,410496,488,0.016131846909727465,0.0,0.6666666666666666,,,,,
489,411473,489,0.017519474701448094,0.0,0.6666666666666666,0.019611741674959493,0.0,0.6666666666666666,,
490,412146,490,0.015555061527433826,0.0,0.6666666666666666,,,,,
491,413115,491,0.01337295564381778,1.0,1.0,,,,,
492,413748,492,0.019223326647525085,0.0,0.6666666666666666,,,,,
493,414637,493,0.010450637711982666,0.0,0.6666666666666666,,,,,
494,415470,494,0.012979475730388256,0.0,0.6666666666666666,,,,,
495,416351,495,0.013247684564175346,0.0,0.6666666666666666,,,,,
496,417080,496,0.015166069970222964,0.0,0.6666666666666666,,,,,
497,417769,497,0.013971606834332736,1.0,1.0,0.01882356042567053,0.0,0.0,,
498,418962,498,0.010307651219521954,1.0,1.0,,,,,
499,419755,499,0.015929943906732327,0.0,0.0,,,,,
500,420436,500,0.013336397869784173,0.0,0.6666666666666666,,,,,
501,421357,501,0.015409291052758288,0.0,0.0,,,,,
502,422398,502,0.008346372685157883,1.0,1.0,,,,,
503,422991,503,0.01521488993081971,0.0,0.6666666666666666,,,,,
504,423784,504,0.015422665931463096,1.0,1.0,,,,,
505,424577,505,0.017950728249621822,1.0,1.0,0.01820548102975076,0.0,0.0,,
506,425226,506,0.014355365529757707,1.0,1.0,,,,,
507,426131,507,0.016306412056787425,1.0,1.0,,,,,
508,426812,508,0.012072084446066982,1.0,1.0,,,,,
509,427597,509,0.017464507638253163,0.0,0.0,,,,,
510,428238,510,0.010708895392741117,1.0,1.0,,,,,
511,429191,511,0.016584010618631642,0.0,0.6666666666666666,,,,,
512,430096,512,0.014272624873870618,1.0,1.0,,,,,
513,430681,513,0.013498937899898993,1.0,1.0,0.017262970062584794,0.0,0.6666666666666666,,
514,431410,514,0.01631194454932525,0.0,0.6666666666666666,,,,,
515,432099,515,0.01427234573500521,1.0,1.0,,,,,
516,432716,516,0.01465307209633329,0.0,0.6666666666666666,,,,,
517,433701,517,0.014275929602860008,0.0,0.0,,,,,
518,434534,518,0.015217495757414039,0.0,0.6666666666666666,,,,,
519,435423,519,0.014222749792821192,1.0,1.0,,,,,
520,436184,520,0.014105653588468135,1.0,1.0,,,,,
521,437097,521,0.017987351500170844,0.0,0.0,0.014225842407747167,1.0,1.0,,
522,437794,522,0.016121622770592956,0.0,0.0,,,,,
523,438843,523,0.019905201221374163,1.0,1.0,,,,,
524,439628,524,0.013609097082185778,1.0,1.0,,,,,
525,440485,525,0.01609445583397726,1.0,1.0,,,,,
526,441270,526,0.013942282358835267,1.0,1.0,,,,,
527,442103,527,0.014447665477795676,0.0,0.6666666666666666,,,,,
528,442872,528,0.016930399160013678,0.0,0.6666666666666666,,,,,
529,443833,529,0.01512871323459412,1.0,1.0,0.017275725729209844,0.0,0.6666666666666666,,
530,444690,530,0.013303787866766769,1.0,1.0,,,,,
531,445483,531,0.015588635149878361,0.0,0.6666666666666666,,,,,
532,446492,532,0.014012542257025473,0.0,0.6666666666666666,,,,,
533,447181,533,0.017369505288082163,0.0,0.0,,,,,
534,448134,534,0.010258708472357487,1.0,1.0,,,,,
535,448975,535,0.013178108457371615,1.0,1.0,,,,,
536,449752,536,0.011727823071976212,0.0,0.0,,,,,
537,450761,537,0.012148149363481008,0.0,0.6666666666666666,0.016682601330908424,0.0,0.0,,
538,451706,538,0.011518088504114161,0.0,0.6666666666666666,,,,,
539,452363,539,0.014791357366056461,0.0,0.6666666666666666,,,,,
540,452988,540,0.016271466349113348,0.0,0.0,,,,,
541,453829,541,0.015669293212784378,0.0,0.6666666666666666,,,,,
542,454582,542,0.01324064434246775,1.0,1.0,,,,,
543,455551,543,0.015144697749265445,0.0,0.6666666666666666,,,,,
544,456544,544,0.01446678604421423,0.0,0.6666666666666666,,,,,
545,457465,545,0.014846421507237844,0.0,0.6666666666666666,0.013768736853327362,0.0,0.0,,
546,458298,546,0.015395128449962873,1.0,1.0,,,,,
547,459139,547,0.018680833171471165,0.0,0.0,,,,,
548,460012,548,0.01136828178300834,1.0,1.0,,,,,
549,460709,549,0.013032485709491698,1.0,1.0,,,,,
550,461686,550,0.01664016177385599,0.0,0.0,,,,,
551,462399,551,0.01329059729875508,1.0,1.0,,,,,
552,463056,552,0.0130856651007048,1.0,1.0,,,,,
553,463833,553,0.012817541857019919,0.0,0.6666666666666666,0.015812957494987984,0.0,0.0,,
554,464834,554,0.018163429960546585,1.0,1.0,,,,,
555,465723,555,0.013196997840286539,1.0,1.0,,,,,
556,466420,556,0.01908552576948528,1.0,1.0,,,,,
557,467077,557,0.014380710421773761,1.0,1.0,,,,,
558,467934,558,0.012420945514295954,1.0,1.0,,,,,
559,468663,559,0.011203330430420952,1.0,1.0,,,,,
560,469432,560,0.014495029199463095,1.0,1.0,,,,,
561,470105,561,0.015514025904840622,1.0,1.0,0.013557559633615048,0.0,0.6666666666666666,,
562,471066,562,0.015616562431531374,0.0,0.0,,,,,
563,471707,563,0.012427986015807635,1.0,1.0,,,,,
564,472940,564,0.013512768103022826,1.0,1.0,,,,,
565,473669,565,0.013060701537345629,0.0,0.6666666666666666,,,,,
566,474478,566,0.01239813094573679,0.0,0.6666666666666666,,,,,
567,475151,567,0.012961678220437358,1.0,1.0,,,,,
568,476200,568,0.01134223991016359,0.0,0.6666666666666666,,,,,
569,477441,569,0.015268589072023038,0.0,0.6666666666666666,0.012486984568485966,1.0,1.0,,
570,478474,570,0.015740420206697376,0.0,0.6666666666666666,,,,,
571,479171,571,0.017133953030995155,1.0,1.0,,,,,
572,480012,572,0.013557874788475385,1.0,1.0,,,,,
573,480773,573,0.016261888820080554,0.0,0.0,,,,,
574,481430,574,0.014538358970213232,1.0,1.0,,,,,
575,482239,575,0.010345960847115738,1.0,1.0,,,,,
576,483128,576,0.013296434759825601,1.0,1.0,,,,,
577,484073,577,0.013658559032576961,1.0,1.0,0.016471962155328614,1.0,1.0,,
578,485162,578,0.013857593947743982,0.0,0.0,,,,,
579,485939,579,0.013293022935820669,1.0,1.0,,,,,
580,486676,580,0.016217500673918202,1.0,1.0,,,,,
581,487549,581,0.012796665602308943,1.0,1.0,,,,,
582,488222,582,0.01251545004726875,1.0,1.0,,,,,
583,489423,583,0.017851517582735295,1.0,1.0,,,,,
584,490056,584,0.012617028262279905,1.0,1.0,,,,,
585,491065,585,0.017704956051345543,1.0,1.0,0.01967900868091484,0.0,0.6666666666666666,,
586,491970,586,0.013904718679601677,1.0,1.0,,,,,
587,493123,587,0.016362486909801195,1.0,1.0,,,,,
588,493756,588,0.008600650490755937,1.0,1.0,,,,,
589,494485,589,0.015999282220925157,0.0,0.6666666666666666,,,,,
590,495550,590,0.012686453664654285,0.0,0.6666666666666666,,,,,
591,496239,591,0.014945117850891032,1.0,1.0,,,,,
592,497024,592,0.014057316727424767,1.0,1.0,,,,,
593,497769,593,0.013724096350096585,1.0,1.0,0.012093880699688394,1.0,1.0,,
594,498674,594,0.013374921825227407,1.0,1.0,,,,,
595,499651,595,0.01655488157577051,1.0,1.0,,,,,
596,500388,596,0.013109096301537037,1.0,1.0,,,,,
597,501445,597,0.014089133489179216,1.0,1.0,,,,,
598,502334,598,0.015162477969311215,1.0,1.0,,,,,
599,503447,599,0.012415337622680645,0.0,0.0,,,,,
600,504128,600,0.014235753844699339,1.0,1.0,,,,,
601,504825,601,0.013684080786553865,0.0,0.6666666666666666,0.015145540373576976,0.0,0.6666666666666666,,
602,505562,602,0.01284655218538884,1.0,1.0,,,,,
603,506683,603,0.013582781687582967,1.0,1.0,,,,,
604,507516,604,0.015590738307603573,0.0,0.6666666666666666,,,,,
605,508613,605,0.013165356488028156,1.0,1.0,,,,,
606,509606,606,0.014531361530339753,0.0,0.0,,,,,
607,510215,607,0.013202744730769933,1.0,1.0,,,,,
608,510888,608,0.013262107039922942,1.0,1.0,,,,,
609,511737,609,0.01553697855788914,0.0,0.0,0.014564969767562047,1.0,1.0,,
610,512898,610,0.019307798983500803,0.0,0.6666666666666666,,,,,
611,513899,611,0.015438766761301527,0.0,0.6666666666666666,,,,,
612,514724,612,0.013472222295591581,1.0,1.0,,,,,
613,515413,613,0.018351101264445415,1.0,1.0,,,,,
614,516150,614,0.01846728660614407,0.0,0.0,,,,,
615,516983,615,0.011393923462402087,1.0,1.0,,,,,
616,517808,616,0.014734024703696435,1.0,1.0,,,,,
617,518921,617,0.014751557547530863,1.0,1.0,0.01941305511184744,0.0,0.0,,
618,519498,618,0.012124716872881374,0.0,0.6666666666666666,,,,,
619,520571,619,0.012715322863562126,1.0,1.0,,,,,
620,521268,620,0.015992339891383444,0.0,0.0,,,,,
621,521941,621,0.013995616051050477,1.0,1.0,,,,,
622,522998,622,0.013339240810925362,1.0,1.0,,,,,
623,523791,623,0.015263678520737177,1.0,1.0,,,,,
624,524592,624,0.015510611999705042,1.0,1.0,,,,,
625,525257,625,0.012581522921717292,1.0,1.0,0.011421575907035615,0.0,0.6666666666666666,,
626,526338,626,0.016579051990006033,0.0,0.6666666666666666,,,,,
627,527235,627,0.011680844478730999,1.0,1.0,,,,,
628,528276,628,0.013521603318587434,1.0,1.0,,,,,
629,528805,629,0.011733495294965958,1.0,1.0,,,,,
630,529550,630,0.012630162878089797,1.0,1.0,,,,,
631,530183,631,0.01704558518444726,0.0,0.6666666666666666,,,,,
632,530832,632,0.015658582874099217,1.0,1.0,,,,,
633,531713,633,0.014915341809768261,0.0,0.0,0.016798153790784455,1.0,1.0,,
634,532434,634,0.015737081760269108,1.0,1.0,,,,,
635,533147,635,0.01706438875071274,0.0,0.6666666666666666,,,,,
636,533980,636,0.014973637888956719,0.0,0.6666666666666666,,,,,
637,534773,637,0.010093070504515782,1.0,1.0,,,,,
638,535558,638,0.017121205513099386,0.0,0.6666666666666666,,,,,
639,536247,639,0.010298928091146395,1.0,1.0,,,,,
640,537056,640,0.012450726422290856,1.0,1.0,,,,,
641,538161,641,0.012886578229162721,0.0,0.6666666666666666,0.01483780348855981,1.0,1.0,,
642,538986,642,0.012781922577180669,1.0,1.0,,,,,
643,539923,643,0.015515860572821023,1.0,1.0,,,,,
644,540756,644,0.011738330337040718,1.0,1.0,,,,,
645,541725,645,0.013757113653109481,1.0,1.0,,,,,
646,542718,646,0.015423729950145118,1.0,1.0,,,,,
647,543839,647,0.012340530005832235,1.0,1.0,,,,,
648,545104,648,0.01701597590672753,1.0,1.0,,,,,
649,545945,649,0.01288532087616875,1.0,1.0,0.012822225330123862,1.0,1.0,,
650,546858,650,0.014894253774175109,1.0,1.0,,,,,
651,547587,651,0.011674043884885157,1.0,1.0,,,,,
652,548420,652,0.013336060383085236,0.0,0.6666666666666666,,,,,
653,549405,653,0.012428931181736822,1.0,1.0,,,,,
654,550374,654,0.01299252959977857,0.0,0.6666666666666666,,,,,
655,551287,655,0.0111919928326227,0.0,0.6666666666666666,,,,,
656,552184,656,0.01347386669555943,1.0,1.0,,,,,
657,552969,657,0.015492573345963904,0.0,0.6666666666666666,0.01755489309109721,0.0,0.6666666666666666,,
658,553914,658,0.012076670681125064,1.0,1.0,,,,,
659,554715,659,0.017817236441831343,0.0,0.6666666666666666,,,,,
660,555492,660,0.010798389795316598,1.0,1.0,,,,,
661,556101,661,0.011219852506357328,1.0,1.0,,,,,
662,557302,662,0.014222548755787334,0.0,0.0,,,,,
663,558215,663,0.015109174961748389,0.0,0.6666666666666666,,,,,
664,558960,664,0.015722281307472524,1.0,1.0,,,,,
665,559841,665,0.015869269265449338,0.0,0.0,0.019331671372983875,0.0,0.6666666666666666,,
666,560746,666,0.0158493937748541,0.0,0.6666666666666666,,,,,
667,561627,667,0.014993226736453282,0.0,0.6666666666666666,,,,,
668,562212,668,0.011743120211967648,1.0,1.0,,,,,
669,563165,669,0.013758876447819453,1.0,1.0,,,,,
670,564022,670,0.013725630802486406,1.0,1.0,,,,,
671,564783,671,0.017077762969707932,1.0,1.0,,,,,
672,565312,672,0.01020534222559208,1.0,1.0,,,,,
673,565921,673,0.010380732935099262,1.0,1.0,0.01398457754847961,1.0,1.0,,
674,566858,674,0.014678830656790782,1.0,1.0,,,,,
675,567747,675,0.01171178898139729,1.0,1.0,,,,,
676,568484,676,0.011509840067931402,1.0,1.0,,,,,
677,569493,677,0.015547096189827282,1.0,1.0,,,,,
678,570166,678,0.014796864525446023,0.0,0.6666666666666666,,,,,
679,571143,679,0.017839435212376104,0.0,0.6666666666666666,,,,,
680,572136,680,0.013771358268542287,1.0,1.0,,,,,
681,572641,681,0.011525707949311773,1.0,1.0,0.017441262339433827,1.0,1.0,,
682,573674,682,0.0126676545911802,0.0,0.6666666666666666,,,,,
683,574323,683,0.015183515580186177,0.0,0.0,,,,,
684,575252,684,0.013788350249976348,0.0,0.6666666666666666,,,,,
685,576181,685,0.01686077193462678,1.0,1.0,,,,,
686,576990,686,0.012224542781620294,1.0,1.0,,,,,
687,577631,687,0.010384233171333591,1.0,1.0,,,,,
688,578280,688,0.013774301329516448,1.0,1.0,,,,,
689,579113,689,0.012183824690736393,1.0,1.0,0.017773064078173275,0.0,0.0,,
690,579994,690,0.011431782575019351,1.0,1.0,,,,,
691,580963,691,0.014794584397518427,0.0,0.6666666666666666,,,,,
692,581940,692,0.017968463797308525,1.0,1.0,,,,,
693,582677,693,0.012647126726943934,1.0,1.0,,,,,
694,583238,694,0.013817373802913495,1.0,1.0,,,,,
695,584703,695,0.014329127755929962,1.0,1.0,,,,,
696,585408,696,0.01695535252664801,0.0,0.6666666666666666,,,,,
697,586233,697,0.01360061176517951,1.0,1.0,0.019773014573560163,0.0,0.6666666666666666,,
698,586834,698,0.013819127036624121,1.0,1.0,,,,,
699,587499,699,0.01281402501490279,0.0,0.6666666666666666,,,,,
700,588620,700,0.015742489277375253,1.0,1.0,,,,,
701,589165,701,0.012358532490082104,1.0,1.0,,,,,
702,589926,702,0.010207110030498727,1.0,1.0,,,,,
703,590815,703,0.011421810622525641,1.0,1.0,,,,,
704,591784,704,0.014519990427002727,1.0,1.0,,,,,
705,592777,705,0.016078533348775383,1.0,1.0,0.01378045637879351,0.0,0.6666666666666666,,
706,593466,706,0.01440420956314158,1.0,1.0,,,,,
707,594299,707,0.01498406096461797,0.0,0.0,,,,,
708,594940,708,0.014218435989208272,1.0,1.0,,,,,
709,595725,709,0.014939171885091872,1.0,1.0,,,,,
710,596558,710,0.014527688413762428,1.0,1.0,,,,,
711,597519,711,0.017717494380632533,0.0,0.0,,,,,
712,598464,712,0.014998900715200308,0.0,0.0,,,,,
713,599361,713,0.015680058803276175,1.0,1.0,0.019502008180202538,0.0,0.0,,
714,600066,714,0.01861616580417393,0.0,0.6666666666666666,,,,,
715,600731,715,0.011576583668027713,1.0,1.0,,,,,
716,601684,716,0.012945676086154375,0.0,0.6666666666666666,,,,,
717,602757,717,0.012685042623008506,1.0,1.0,,,,,
718,603526,718,0.012854994033110169,1.0,1.0,,,,,
719,604223,719,0.012647446480723567,1.0,1.0,,,,,
720,605088,720,0.010750495452840627,1.0,1.0,,,,,
721,606129,721,0.012750515558699283,1.0,1.0,0.017789285429610446,1.0,1.0,0.5833333134651184,0.5751680203854117
722,606834,722,0.014709066821128042,1.0,1.0,,,,,
723,607667,723,0.0117112001865688,0.0,0.6666666666666666,,,,,
724,608724,724,0.012907109539439958,1.0,1.0,,,,,
725,609453,725,0.011683275306730984,1.0,1.0,,,,,
726,610150,726,0.012078640199100241,1.0,1.0,,,,,
727,611095,727,0.011492677890630526,1.0,1.0,,,,,
728,612008,728,0.013761193808353472,1.0,1.0,,,,,
729,612673,729,0.012630280995008982,0.0,0.6666666666666666,0.01592868291664422,1.0,1.0,,
730,613682,730,0.012130226618617524,1.0,1.0,,,,,
731,614659,731,0.011654564418493137,1.0,1.0,,,,,
732,615356,732,0.010606550785454373,1.0,1.0,,,,,
733,616245,733,0.014167185175669518,1.0,1.0,,,,,
734,616918,734,0.012896211578011097,1.0,1.0,,,,,
735,617687,735,0.01186895457571142,1.0,1.0,,,,,
736,618576,736,0.011931563179109561,1.0,1.0,,,,,
737,619569,737,0.01248552680678845,1.0,1.0,0.01664386274237114,1.0,1.0,,
738,620378,738,0.01117923626326974,1.0,1.0,,,,,
739,621355,739,0.014033554521074281,1.0,1.0,,,,,
740,622028,740,0.010235789959800835,1.0,1.0,,,,,
741,623181,741,0.014851695909652098,1.0,1.0,,,,,
742,624022,742,0.011851836523734198,1.0,1.0,,,,,
743,624783,743,0.01271333632965707,1.0,1.0,,,,,
744,625856,744,0.011506762957668023,1.0,1.0,,,,,
745,627057,745,0.012352239533987735,1.0,1.0,0.01584472085766693,1.0,1.0,,
746,628322,746,0.016128739324081383,1.0,1.0,,,,,
747,629211,747,0.012082311098648218,1.0,1.0,,,,,
748,630332,748,0.010842570990511799,1.0,1.0,,,,,
749,631069,749,0.010918488604789688,1.0,1.0,,,,,
750,631966,750,0.012704151660020275,1.0,1.0,,,,,
751,632871,751,0.012999255562318613,1.0,1.0,,,,,
752,633752,752,0.012611452374472863,1.0,1.0,,,,,
753,634785,753,0.011108973614078761,1.0,1.0,0.019264485329113873,0.0,0.6666666666666666,,
754,635682,754,0.013724695028375937,1.0,1.0,,,,,
755,636603,755,0.011399459434291047,1.0,1.0,,,,,
756,637476,756,0.011769209404656875,1.0,1.0,,,,,
757,638389,757,0.008714357628379285,1.0,1.0,,,,,
758,639166,758,0.009745886787869357,1.0,1.0,,,,,
759,639783,759,0.014325065267778754,0.0,0.6666666666666666,,,,,
760,640728,760,0.008257588304190653,1.0,1.0,,,,,
761,641441,761,0.01412922145253191,1.0,1.0,0.021399309508237742,0.0,0.6666666666666666,,
762,642170,762,0.012649636284843009,1.0,1.0,,,,,
763,643291,763,0.01319689648921751,0.0,0.0,,,,,
764,643796,764,0.010104083664856364,1.0,1.0,,,,,
765,644525,765,0.010474089010990418,1.0,1.0,,,,,
766,645262,766,0.011704012059240987,1.0,1.0,,,,,
767,646063,767,0.014708784404763846,1.0,1.0,,,,,
768,646952,768,0.010338447984546572,1.0,1.0,,,,,
769,647561,769,0.008563818151961009,1.0,1.0,0.024607482686214644,0.0,0.0,,
770,648354,770,0.013232348847060017,1.0,1.0,,,,,
771,649283,771,0.016197858370547158,1.0,1.0,,,,,
772,649924,772,0.00933944626722969,1.0,1.0,,,,,
773,650597,773,0.012430005177673136,1.0,1.0,,,,,
774,651294,774,0.015829261235776618,0.0,0.0,,,,,
775,652199,775,0.014273251701606529,1.0,1.0,,,,,
776,652968,776,0.014269379750929354,1.0,1.0,,,,,
777,653953,777,0.01193244075505621,1.0,1.0,0.016273869833573713,1.0,1.0,,
778,654690,778,0.016741072164597286,0.0,0.0,,,,,
779,655787,779,0.01218223985968037,1.0,1.0,,,,,
780,656620,780,0.01050682052736425,1.0,1.0,,,,,
781,657149,781,0.010258560876858367,1.0,1.0,,,,,
782,658038,782,0.012232833444740873,1.0,1.0,,,,,
783,658615,783,0.008423254745725101,1.0,1.0,,,,,
784,659408,784,0.013638512145747683,1.0,1.0,,,,,
785,659993,785,0.013400771494375756,0.0,0.6666666666666666,0.014882442337983175,1.0,1.0,,
786,660874,786,0.013708770956989915,0.0,0.6666666666666666,,,,,
787,662075,787,0.017066634067331932,1.0,1.0,,,,,
788,662764,788,0.013149898610100413,1.0,1.0,,,,,
789,663597,789,0.010544279317160881,1.0,1.0,,,,,
790,664342,790,0.014669703439441842,1.0,1.0,,,,,
791,665279,791,0.013497129645131407,1.0,1.0,,,,,
792,666136,792,0.011253947768855832,1.0,1.0,,,,,
793,666969,793,0.014146054945523718,1.0,1.0,0.01812019066412652,0.0,0.6666666666666666,,
794,667754,794,0.012942453182388708,1.0,1.0,,,,,
795,668875,795,0.012717568108705822,1.0,1.0,,,,,
796,669836,796,0.014666836999629148,1.0,1.0,,,,,
797,670925,797,0.01232559692449959,1.0,1.0,,,,,
798,671582,798,0.012957000715467647,1.0,1.0,,,,,
799,672391,799,0.009349030314129782,1.0,1.0,,,,,
800,672984,800,0.012454830188650356,1.0,1.0,,,,,
801,673673,801,0.016172953714265435,0.0,0.0,0.018908284362968847,1.0,1.0,,
802,674466,802,0.01372856674253394,1.0,1.0,,,,,
803,675355,803,0.008220508307490455,1.0,1.0,,,,,
804,676228,804,0.00996262982267724,1.0,1.0,,,,,
805,677197,805,0.01018596490511851,1.0,1.0,,,,,
806,678054,806,0.01262915528068208,1.0,1.0,,,,,
807,678695,807,0.00888548846979444,1.0,1.0,,,,,
808,679528,808,0.011926394903826243,1.0,1.0,,,,,
809,680217,809,0.012618762105101712,1.0,1.0,0.01491826054442082,0.0,0.0,,
810,681050,810,0.009839982217740167,1.0,1.0,,,,,
811,681883,811,0.012666148531830594,1.0,1.0,,,,,
812,682996,812,0.011079309952620997,0.0,0.0,,,,,
813,684117,813,0.014969469478290925,1.0,1.0,,,,,
814,684838,814,0.014278311521880305,1.0,1.0,,,,,
815,685767,815,0.01104034584911072,1.0,1.0,,,,,
816,686776,816,0.016137958641111203,1.0,1.0,,,,,
817,687433,817,0.011069114347664572,1.0,1.0,0.014773638844454595,1.0,1.0,,
818,688258,818,0.011686056727714724,1.0,1.0,,,,,
819,689123,819,0.009858413066235085,1.0,1.0,,,,,
820,689892,820,0.013513853675189896,0.0,0.6666666666666666,,,,,
821,691005,821,0.014019619631865177,1.0,1.0,,,,,
822,691838,822,0.013153864854350297,1.0,1.0,,,,,
823,692615,823,0.009456003788373454,1.0,1.0,,,,,
824,693408,824,0.008854919330347053,1.0,1.0,,,,,
825,694401,825,0.011216511983442319,1.0,1.0,0.018335080188078296,0.0,0.0,,
826,695322,826,0.014641294442988617,0.0,0.6666666666666666,,,,,
827,695971,827,0.01119550053094496,1.0,1.0,,,,,
828,696740,828,0.011264911250234506,1.0,1.0,,,,,
829,697693,829,0.012564153277755084,1.0,1.0,,,,,
830,698470,830,0.011540622400354464,1.0,1.0,,,,,
831,699231,831,0.00905807466099876,1.0,1.0,,,,,
832,700288,832,0.012255938692380456,1.0,1.0,,,,,
833,701169,833,0.013346406345291915,0.0,0.6666666666666666,0.017584349246840505,0.0,0.6666666666666666,,
834,701866,834,0.013645418852061504,1.0,1.0,,,,,
835,702867,835,0.01393701234877972,0.0,0.6666666666666666,,,,,
836,703772,836,0.012372248008233515,1.0,1.0,,,,,
837,704405,837,0.014915277315841956,1.0,1.0,,,,,
838,705406,838,0.016720072896006053,1.0,1.0,,,,,
839,706479,839,0.012441043295063847,0.0,0.0,,,,,
840,707192,840,0.010814795457200103,1.0,1.0,,,,,
841,708433,841,0.013903272431894619,1.0,1.0,0.01914083326370829,0.0,0.0,,
842,709170,842,0.010584917223809474,1.0,1.0,,,,,
843,710011,843,0.011085942844945296,1.0,1.0,,,,,
844,710708,844,0.01684197638780676,1.0,1.0,,,,,
